ref_hash,obj
1725593100682031672_sc,246600.66345034377
1725593100682031672_st,94043.43559749321
1726159899784033460_sc,214035.6610562665
1726159899784033460_st,81659.49124670113
1727911413674128214_sc,44395.791819347905
1727911413674128214_st,71991.93594395019
173037676676551667_sc,37862.26781685443
173037676676551667_st,85520.41756450337
1739185427561011002_sc,133926.13557585145
1739185427561011002_st,152151.94650163385
1744539208349624912_sc,146982.0665905715
1744539208349624912_st,65958.83346673015
1747750927337388419_sc,213089.2072346269
1747750927337388419_st,57828.84514574679
1749586132256864259_sc,250766.8381739842
1749586132256864259_st,237393.27818843917
1750509480206635901_sc,202265.7709666418
1750509480206635901_st,77272.60680226467
1753408082039589793_sc,249255.07576998998
1753408082039589793_st,96191.22442963904
1755590351975453126_sc,246148.97366152672
1755590351975453126_st,237142.19330298825
1757046249254925892_sc,249911.35344462525
1757046249254925892_st,44334.14109905033
1760218743715819964_sc,149202.45816469908
1760218743715819964_st,237142.19330298825
1762685240275022546_sc,246148.97366152672
1762685240275022546_st,138808.60099257974
1767794950631940094_sc,246335.2869540509
1767794950631940094_st,72712.15648800023
1771567713554989316_sc,257405.76696976376
1771567713554989316_st,71659.69281280773
1772473992019353562_sc,244790.15868788378
1772473992019353562_st,56683.10436835538
1773819382540812845_sc,255825.24429176436
1773819382540812845_st,79080.67213013934
1773915170564860290_sc,75452.60591521068
1773915170564860290_st,96956.30809134098
1775266247906490790_sc,195855.25562658813
1775266247906490790_st,36697.28997970964
1775645446409162865_sc,257679.4499807114
1775645446409162865_st,95422.22666015438
1775994821130557970_sc,246148.97366152672
1775994821130557970_st,102070.2437374395
1777544475982403949_sc,76834.69654233311
1777544475982403949_st,94397.45943190089
177763697089045655_sc,246148.97366152672
177763697089045655_st,237142.19330298825
1778869005371293300_sc,245307.8433780115
1778869005371293300_st,91163.11626106569
1780314763292967611_sc,246148.97366152672
1780314763292967611_st,237142.19330298825
178544424334431823_sc,75794.59538867127
178544424334431823_st,70969.27453578496
1789841881668483637_sc,249616.48542224476
1789841881668483637_st,102272.94935790966
1792243691856810494_sc,229276.47343368654
1792243691856810494_st,92320.82246607543
1797028790104146357_sc,251249.05658059468
1797028790104146357_st,22959.586326766464
1798721392514212467_sc,245591.37060827718
1798721392514212467_st,49304.313578492394
1806958712697643218_sc,250659.8496153707
1806958712697643218_st,109124.74284454281
1808715223128678254_sc,252508.73411260475
1808715223128678254_st,149544.9607196356
180882581523820142_sc,223680.5874126446
180882581523820142_st,79291.63840860211
1809952979724556615_sc,249255.07576998998
1809952979724556615_st,72054.79581517505
181023401587164211_sc,246148.97366152672
181023401587164211_st,158258.02693383582
1810262579726032935_sc,256674.40955021745
1810262579726032935_st,88676.61795768548
1811128871539049095_sc,73305.5344550282
1811128871539049095_st,62727.612292189275
181115609249034320_sc,81732.19098015789
181115609249034320_st,39239.82475542651
1812435133471161757_sc,153477.492726273
1812435133471161757_st,95129.83330381244
181287554825540894_sc,248290.05034051483
181287554825540894_st,30209.505206887774
1814218044183734085_sc,249580.05458918418
1814218044183734085_st,237268.64478325142
1814253183119314438_sc,107736.5693445298
1814253183119314438_st,87317.17038758153
1815000393443032221_sc,246600.66345034377
1815000393443032221_st,76901.77821750894
1816798674368617450_sc,254821.01111342144
1816798674368617450_st,93528.01337579769
1820344257958020005_sc,80404.41973994365
1820344257958020005_st,60604.045959853145
1820733784678210604_sc,249255.07576998998
1820733784678210604_st,94734.3294821298
1821008560370062627_sc,247773.69113360302
1821008560370062627_st,30981.176892912936
1824593565274236651_sc,166770.07729465273
1824593565274236651_st,120868.58375282708
1825264557124125520_sc,252682.8874719833
1825264557124125520_st,52093.54907673946
1825774139959189158_sc,255825.24429176436
1825774139959189158_st,31460.32286973052
183111347855507794_sc,82681.98308668827
183111347855507794_st,95361.08362860179
1834561368570021624_sc,48464.786633375355
1834561368570021624_st,71507.95326292672
1835003644552160312_sc,246148.97366152672
1835003644552160312_st,237142.19330298825
1837369540178436993_sc,246148.97366152672
1837369540178436993_st,237142.19330298825
1838102694588906615_sc,136210.1889512886
1838102694588906615_st,155857.19677193064
1841885490735112196_sc,246148.97366152672
1841885490735112196_st,237142.19330298825
1846994645265687363_sc,246543.7545368486
1846994645265687363_st,32015.27178581713
1849524593912547491_sc,144692.17519402807
1849524593912547491_st,99360.62482326613
185033006947686423_sc,245152.9717265266
185033006947686423_st,43906.398895358805
1850436611440695410_sc,172745.94538953208
1850436611440695410_st,80729.70636056717
1853167224507825966_sc,253402.06548302752
1853167224507825966_st,85460.24456806984
1859101250688735203_sc,246148.97366152672
1859101250688735203_st,237142.19330298825
1860546415903202724_sc,249616.48542224476
1860546415903202724_st,47977.90043838834
186555324177091329_sc,253336.68498338756
186555324177091329_st,101588.07690207784
1865851711293215371_sc,43095.874823659826
1865851711293215371_st,71858.06289822336
1867340056699297275_sc,246148.97366152672
1867340056699297275_st,237142.19330298825
1867584059231149081_sc,108758.29460235641
1867584059231149081_st,97254.09580573777
1870804896905760683_sc,138960.20345494826
1870804896905760683_st,34403.17371838292
1871001050608717391_sc,147858.92239901528
1871001050608717391_st,95208.51167136495
1871261194571078086_sc,249255.07576998998
1871261194571078086_st,91502.98333818089
187130177321836551_sc,248167.9428012178
187130177321836551_st,36421.843321397384
1874642765722919357_sc,187042.6533623693
1874642765722919357_st,43365.95911621443
1875514346005174431_sc,149423.3430952742
1875514346005174431_st,65487.26437811777
1876386513784414676_sc,256041.9302979175
1876386513784414676_st,75340.67287599438
1878961516364658634_sc,253903.83334017036
1878961516364658634_st,93913.23451413773
1880522546893155366_sc,134406.38131494913
1880522546893155366_st,60577.94468042218
1882496627338632707_sc,246148.97366152672
1882496627338632707_st,138666.43405179027
188516562196778184_sc,148091.8148711421
188516562196778184_st,74145.04047741916
1885551454640573348_sc,42240.152162908445
1885551454640573348_st,94397.45943190089
1886159544857142346_sc,246148.97366152672
1886159544857142346_st,106749.65515112608
1886537567420518716_sc,249337.61934128928
1886537567420518716_st,35693.520102990464
189182231789793800_sc,248167.9428012178
189182231789793800_st,70420.29934921286
1893934192028933519_sc,150597.0005407712
1893934192028933519_st,31870.218203348424
1895948011655596570_sc,155111.86170638152
1895948011655596570_st,32946.771277086664
1897932675661669069_sc,92822.0640362513
1897932675661669069_st,148235.0958365852
1900997991292572675_sc,147559.58392378196
1900997991292572675_st,96887.90085012627
1902282076631541809_sc,155337.74886157006
1902282076631541809_st,76159.22597863426
1905340415333818186_sc,248651.4599927696
1905340415333818186_st,81084.93228411955
1907213915645258710_sc,247266.32465322033
1907213915645258710_st,67693.04317175921
1907244722970172707_sc,139868.7715182045
1907244722970172707_st,71635.51359743517
1907428482514713520_sc,146933.9625337736
1907428482514713520_st,45886.74123151346
1908676476331029933_sc,248939.76523453675
1908676476331029933_st,86419.29117666782
1909009849978261715_sc,254224.68829683986
1909009849978261715_st,32970.17173643028
1911435389118096555_sc,225904.93772318691
1911435389118096555_st,103374.70346905451
1912745687044953427_sc,56725.28278217042
1912745687044953427_st,41361.4193128704
1915831976831627490_sc,251108.3597850451
1915831976831627490_st,39932.16749116088
1919376595089518233_sc,144955.0576836203
1919376595089518233_st,100614.28705259993
1921886059474062861_sc,245153.67546022747
1921886059474062861_st,77590.33153070058
1922121821362800543_sc,249616.48542224476
1922121821362800543_st,65060.495564073564
1926368733138306231_sc,256617.48282465138
1926368733138306231_st,20497.712339945207
1927816297074541225_sc,246738.44415745695
1927816297074541225_st,31522.16823741272
1929912659822471056_sc,249583.43928309475
1929912659822471056_st,43723.22887805977
1933202129363510856_sc,129077.276804705
1933202129363510856_st,51034.02956072704
1935180956771536721_sc,205878.3360534645
1935180956771536721_st,72180.56988958435
1939529505900488356_sc,106681.7901433009
1939529505900488356_st,92332.98171794624
1941507818640752866_sc,246148.97366152672
1941507818640752866_st,237142.19330298825
1943518436811267146_sc,249616.48542224476
1943518436811267146_st,121652.88369921452
1944593511424495249_sc,92037.50561055818
1944593511424495249_st,237266.826708176
1947034606978197227_sc,246148.97366152672
1947034606978197227_st,237142.19330298825
1947198327605580227_sc,249026.87487713282
1947198327605580227_st,36214.42263499003
1952086342590680257_sc,250913.42945737566
1952086342590680257_st,237497.43850073076
1952451214231788585_sc,144804.28481663912
1952451214231788585_st,34365.550363119764
1952651058710283424_sc,246148.97366152672
1952651058710283424_st,154027.7219576295
1954018303785113888_sc,45173.808995076484
1954018303785113888_st,31038.884238973944
1955897163099581903_sc,87555.53825645363
1955897163099581903_st,77316.48492742253
1956184428210106770_sc,247684.12934654983
1956184428210106770_st,37156.225842897096
1960519924072160699_sc,254821.3876854957
1960519924072160699_st,239756.9773993506
1962770279225367458_sc,121466.78619552605
1962770279225367458_st,95208.51167136495
1966352499667822347_sc,125293.46303865574
1966352499667822347_st,79424.14087297894
1966655944990901160_sc,99799.41195117812
1966655944990901160_st,96479.21281813263
196667866074859835_sc,256583.2351743309
196667866074859835_st,84952.3412640242
1968246493657503492_sc,49470.20752668206
1968246493657503492_st,238971.7596892737
1968268851608023774_sc,76437.98448876168
1968268851608023774_st,238587.6313998
1968325886123264991_sc,24433.60521703313
1968325886123264991_st,240279.4486164559
1968944479392158400_sc,256003.61068437426
1968944479392158400_st,240387.16243224536
197239293490224908_sc,252115.94811239128
197239293490224908_st,93847.70183397655
1977621232662414895_sc,256662.2574957595
1977621232662414895_st,66623.20437104693
1978663103663783493_sc,139974.5129412625
1978663103663783493_st,96177.70542552297
1979422175702700379_sc,248651.4599927696
1979422175702700379_st,80013.77885756225
1982189145002319872_sc,249678.90356880907
1982189145002319872_st,44086.15478170729
1985927785579650114_sc,249688.7330473969
1985927785579650114_st,98796.24300155161
1988050726013424615_sc,252472.78248048792
1988050726013424615_st,48672.39106149353
1988491775644963137_sc,249521.0211365305
1988491775644963137_st,92403.22285872929
1994108325643484331_sc,249616.48542224476
1994108325643484331_st,90791.16980740696
1999681247947819001_sc,188780.15982821854
1999681247947819001_st,53394.24306904246
2007132211960226496_sc,251707.74514937645
2007132211960226496_st,70934.83508018093
2007586840930676870_sc,249678.90356880907
2007586840930676870_st,64427.34075948557
2007714311863940422_sc,249616.48542224476
2007714311863940422_st,97833.17401563235
2011244847915649661_sc,249388.28452938763
2011244847915649661_st,81405.04814117377
2012089736593316312_sc,246148.97366152672
2012089736593316312_st,158539.31413702335
2013716675686195488_sc,75162.54690884738
2013716675686195488_st,79573.65403826984
2013894721338272760_sc,74420.57091452541
2013894721338272760_st,238971.7596892737
2014218741270637745_sc,252734.55484307194
2014218741270637745_st,98753.51191976124
2015043793198201259_sc,246345.61753194948
2015043793198201259_st,94593.19319541755
2015856077039371961_sc,249616.48542224476
2015856077039371961_st,62736.50203298904
2019640023966567568_sc,245919.1652511343
2019640023966567568_st,49896.99675452906
2021644029481158151_sc,79958.9028557707
2021644029481158151_st,30098.77804310542
2027849289943827480_sc,105467.85778845852
2027849289943827480_st,25962.878524505795
204447629360573336_sc,249521.0211365305
204447629360573336_st,77642.07261271196
2045274887485488866_sc,140600.32014330404
2045274887485488866_st,39257.78857628213
204653624831822839_sc,251525.10586812117
204653624831822839_st,31616.527639467364
2047492100738602595_sc,247912.33023940696
2047492100738602595_st,33140.25453528395
2051144797368983161_sc,247170.86036750604
2051144797368983161_st,68806.69313028718
205190074984967157_sc,246148.97366152672
205190074984967157_st,237142.19330298825
2053103838388597663_sc,142021.33639458858
2053103838388597663_st,154126.245307078
2057102807093704130_sc,29517.893841545832
2057102807093704130_st,240683.75099735372
2062875436847745856_sc,248802.95485423255
2062875436847745856_st,66521.44349083384
2064689366289402129_sc,250779.81940067076
2064689366289402129_st,31796.500892173826
2064770351937853623_sc,150106.6852178217
2064770351937853623_st,50255.95234463985
2065086815640235981_sc,151108.96091411536
2065086815640235981_st,36382.88804578593
2065149209728473773_sc,246148.97366152672
2065149209728473773_st,133525.4396298137
2065666051861492151_sc,104954.66521586517
2065666051861492151_st,94626.62639175968
2070001883938629880_sc,130464.81503055719
2070001883938629880_st,73339.91121461753
2070066821149527185_sc,246148.97366152672
